State,State_Abb,Year,sodomy_illega,marriage_ban,marriage_equality,civil_union,employment_discrim_so,hate_crime_so,joint_adoption,adoption_religious_freedom,conversion_therapy_ban,housing_discrim_so,state_ban_local_nondiscrimimation,state_couple_laws
Oklahoma,OK,2007,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2008,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2009,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2010,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2011,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2012,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2013,,1,0,0,0,0,0,0,0,0,0,0
Oklahoma,OK,2014,,1,1,0,0,0,0,0,0,0,0,1
Oklahoma,OK,2015,,0,1,0,0,0,0,0,0,0,0,1
Oklahoma,OK,2016,,0,1,0,0,0,0,0,0,0,0,1
Oklahoma,OK,2017,,0,1,0,0,0,0,0,0,0,0,1
Oklahoma,OK,2018,,0,1,0,0,0,0,1,0,0,0,1
Oklahoma,OK,2019,,0,1,0,0,0,0,1,0,0,0,1
Oklahoma,OK,2020,,0,1,0,1,0,0,1,0,0,0,1
Oregon,OR,1991,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1992,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1993,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1994,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1995,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1996,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1997,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1998,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,1999,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,2000,,0,0,0,0,0,0,0,0,0,0,0
Oregon,OR,2001,,0,0,0,0,1,0,0,0,0,0,0
Oregon,OR,2002,,0,0,0,0,1,0,0,0,0,0,0
Oregon,OR,2003,,0,0,0,0,1,0,0,0,0,0,0
Oregon,OR,2004,,1,0,0,0,1,0,0,0,0,0,0
Oregon,OR,2005,,1,0,0,0,1,0,0,0,0,0,0
Oregon,OR,2006,,1,0,0,0,1,0,0,0,0,0,0
Oregon,OR,2007,,1,0,0,1,1,1,0,0,1,0,1
Oregon,OR,2008,,1,0,1,1,1,1,0,0,1,0,2
Oregon,OR,2009,,1,0,1,1,1,1,0,0,1,0,2
Oregon,OR,2010,,1,0,1,1,1,1,0,0,1,0,2
Oregon,OR,2011,,1,0,1,1,1,1,0,0,1,0,2
Oregon,OR,2012,,1,0,1,1,1,1,0,0,1,0,2
Oregon,OR,2013,,1,0,1,1,1,1,0,0,1,0,2
Oregon,OR,2014,,0,1,1,1,1,1,0,0,1,0,3
Oregon,OR,2015,,0,1,1,1,1,1,0,1,1,0,3
Oregon,OR,2016,,0,1,1,1,1,1,0,1,1,0,3
Oregon,OR,2017,,0,1,1,1,1,1,0,1,1,0,3
Oregon,OR,2018,,0,1,1,1,1,1,0,1,1,0,3
Oregon,OR,2019,,0,1,1,1,1,1,0,1,1,0,3
Oregon,OR,2020,,0,1,1,1,1,1,0,1,1,0,3
Pennsylvania,PA,1991,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1992,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1993,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1994,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1995,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1996,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1997,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1998,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,1999,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2000,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2001,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2002,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2003,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2004,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2005,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2006,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2007,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2008,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2009,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2010,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2011,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2012,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2013,,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania,PA,2014,,0,1,0,0,0,0,0,0,0,0,1
Pennsylvania,PA,2015,,0,1,0,0,0,0,0,0,0,0,1
Pennsylvania,PA,2016,,0,1,0,0,0,0,0,0,0,0,1
Pennsylvania,PA,2017,,0,1,0,0,0,0,0,0,0,0,1
Pennsylvania,PA,2018,,0,1,0,1,0,0,0,0,1,0,1
Pennsylvania,PA,2019,,0,1,0,1,0,0,0,0,1,0,1
Pennsylvania,PA,2020,,0,1,0,1,0,0,0,0,1,0,1
Rhode Island,RI,1991,1,0,0,0,0,0,0,0,0,0,0,-1
Rhode Island,RI,1992,1,0,0,0,0,0,0,0,0,0,0,-1
Rhode Island,RI,1993,1,0,0,0,0,0,0,0,0,0,0,-1
Rhode Island,RI,1994,1,0,0,0,0,0,0,0,0,0,0,-1
Rhode Island,RI,1995,1,0,0,0,1,0,0,0,0,1,0,-1
Rhode Island,RI,1996,1,0,0,0,1,0,0,0,0,1,0,-1
Rhode Island,RI,1997,1,0,0,0,1,0,0,0,0,1,0,-1
Rhode Island,RI,1998,,0,0,0,1,0,0,0,0,1,0,0
Rhode Island,RI,1999,,0,0,0,1,0,0,0,0,1,0,0
Rhode Island,RI,2000,,0,0,0,1,0,0,0,0,1,0,0
Rhode Island,RI,2001,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2002,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2003,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2004,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2005,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2006,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2007,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2008,,0,0,0,1,1,0,0,0,1,0,0
Rhode Island,RI,2009,,0,0,0,1,1,1,0,0,1,0,1
Rhode Island,RI,2010,,0,0,0,1,1,1,0,0,1,0,1
Rhode Island,RI,2011,,0,0,0,1,1,1,0,0,1,0,1
Rhode Island,RI,2012,,0,0,0,1,1,1,0,0,1,0,1
Rhode Island,RI,2013,,0,1,0,1,1,1,0,0,1,0,2
Rhode Island,RI,2014,,0,1,0,1,1,1,0,0,1,0,2
Rhode Island,RI,2015,,0,1,0,1,1,1,0,0,1,0,2
Rhode Island,RI,2016,,0,1,0,1,1,1,0,0,1,0,2
Rhode Island,RI,2017,,0,1,0,1,1,1,0,1,1,0,2
Rhode Island,RI,2018,,0,1,0,1,1,1,0,1,1,0,2
Rhode Island,RI,2019,,0,1,0,1,1,1,0,1,1,0,2
Rhode Island,RI,2020,,0,1,0,1,1,1,0,1,1,0,2
South Carolina,SC,1991,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1992,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1993,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1994,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1995,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1996,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1997,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1998,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,1999,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,2000,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,2001,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,2002,1,0,0,0,0,0,0,0,0,0,0,-1
South Carolina,SC,2003,,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2004,,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2005,,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2006,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2007,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2008,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2009,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2010,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2011,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2012,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2013,,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,2014,,1,1,0,0,0,0,0,0,0,0,1
South Carolina,SC,2015,,0,1,0,0,0,0,0,0,0,0,1
South Carolina,SC,2016,,0,1,0,0,0,0,0,0,0,0,1
South Carolina,SC,2017,,0,1,0,0,0,0,0,0,0,0,1
South Carolina,SC,2018,,0,1,0,0,0,0,1,0,0,0,1
South Carolina,SC,2019,,0,1,0,0,0,0,1,0,0,0,1
South Carolina,SC,2020,,0,1,0,1,0,0,1,0,0,0,1
South Dakota,SD,1991,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1992,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1993,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1994,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1995,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1996,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1997,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1998,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,1999,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2000,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2001,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2002,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2003,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2004,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2005,,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2006,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2007,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2008,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2009,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2010,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2011,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2012,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2013,,1,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,2014,,1,0,0,0,0,1,0,0,0,0,1
South Dakota,SD,2015,,0,1,0,0,0,1,0,0,0,0,2
South Dakota,SD,2016,,0,1,0,0,0,1,0,0,0,0,2
South Dakota,SD,2017,,0,1,0,0,0,1,1,0,0,0,2
South Dakota,SD,2018,,0,1,0,0,0,1,1,0,0,0,2
South Dakota,SD,2019,,0,1,0,0,0,1,1,0,0,0,2
South Dakota,SD,2020,,0,1,0,1,0,1,1,0,0,0,2
Tennessee,TN,1991,1,0,0,0,0,0,0,0,0,0,0,-1
Tennessee,TN,1992,1,0,0,0,0,0,0,0,0,0,0,-1
Tennessee,TN,1993,1,0,0,0,0,0,0,0,0,0,0,-1
Tennessee,TN,1994,1,0,0,0,0,0,0,0,0,0,0,-1
Tennessee,TN,1995,1,0,0,0,0,0,0,0,0,0,0,-1
Tennessee,TN,1996,,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,1997,,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,1998,,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,1999,,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,2000,,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,2001,,0,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2002,,0,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2003,,0,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2004,,0,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2005,,0,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2006,,1,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2007,,1,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2008,,1,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2009,,1,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2010,,1,0,0,0,1,0,0,0,0,0,0
Tennessee,TN,2011,,1,0,0,0,1,0,0,0,0,1,0
Tennessee,TN,2012,,1,0,0,0,1,0,0,0,0,1,0
Tennessee,TN,2013,,1,0,0,0,1,0,0,0,0,1,0
Tennessee,TN,2014,,1,0,0,0,1,0,0,0,0,1,0
Tennessee,TN,2015,,0,1,0,0,1,1,0,0,0,1,2
Tennessee,TN,2016,,0,1,0,0,1,1,0,0,0,1,2
Tennessee,TN,2017,,0,1,0,0,1,1,0,0,0,1,2
Tennessee,TN,2018,,0,1,0,0,1,1,0,0,0,1,2
Tennessee,TN,2019,,0,1,0,0,1,1,0,0,0,1,2
Tennessee,TN,2020,,0,1,0,1,1,1,1,0,0,1,2
Texas,TX,1991,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1992,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1993,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1994,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1995,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1996,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1997,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1998,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,1999,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,2000,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,2001,1,0,0,0,0,0,0,0,0,0,0,-1
Texas,TX,2002,1,0,0,0,0,1,0,0,0,0,0,-1
Texas,TX,2003,,0,0,0,0,1,0,0,0,0,0,0
Texas,TX,2004,,0,0,0,0,1,0,0,0,0,0,0
Texas,TX,2005,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2006,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2007,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2008,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2009,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2010,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2011,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2012,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2013,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2014,,1,0,0,0,1,0,0,0,0,0,0
Texas,TX,2015,,0,1,0,0,1,0,0,0,0,0,1
Texas,TX,2016,,0,1,0,0,1,0,0,0,0,0,1
Texas,TX,2017,,0,1,0,0,1,0,1,0,0,0,1
Texas,TX,2018,,0,1,0,0,1,0,1,0,0,0,1
Texas,TX,2019,,0,1,0,0,1,0,1,0,0,0,1
Texas,TX,2020,,0,1,0,1,1,0,1,0,0,0,1
Utah,UT,1991,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1992,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1993,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1994,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1995,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1996,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1997,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1998,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,1999,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,2000,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,2001,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,2002,1,0,0,0,0,0,0,0,0,0,0,-1
Utah,UT,2003,,0,0,0,0,0,0,0,0,0,0,0
Utah,UT,2004,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2005,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2006,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2007,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2008,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2009,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2010,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2011,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2012,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2013,,1,0,0,0,0,0,0,0,0,0,0
Utah,UT,2014,,1,1,0,0,0,0,0,0,0,0,1
Utah,UT,2015,,0,1,0,1,0,0,0,0,1,0,1
Utah,UT,2016,,0,1,0,1,0,0,0,0,1,0,1
Utah,UT,2017,,0,1,0,1,0,0,0,0,1,0,1
Utah,UT,2018,,0,1,0,1,0,0,0,0,1,0,1
Utah,UT,2019,,0,1,0,1,1,0,0,0,1,0,1
Utah,UT,2020,,0,1,0,1,1,0,0,1,1,0,1
Vermont,VT,1991,,0,0,0,0,0,0,0,0,0,0,0
Vermont,VT,1992,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1993,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1994,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1995,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1996,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1997,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1998,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,1999,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,2000,,0,0,0,1,0,0,0,0,1,0,0
Vermont,VT,2001,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2002,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2003,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2004,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2005,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2006,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2007,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2008,,0,0,0,1,1,0,0,0,1,0,0
Vermont,VT,2009,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2010,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2011,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2012,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2013,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2014,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2015,,0,1,0,1,1,1,0,0,1,0,2
Vermont,VT,2016,,0,1,0,1,1,1,0,1,1,0,2
Vermont,VT,2017,,0,1,0,1,1,1,0,1,1,0,2
Vermont,VT,2018,,0,1,0,1,1,1,0,1,1,0,2
Vermont,VT,2019,,0,1,0,1,1,1,0,1,1,0,2
Vermont,VT,2020,,0,1,0,1,1,1,0,1,1,0,2
Virginia,VA,1991,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1992,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1993,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1994,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1995,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1996,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1997,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1998,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,1999,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,2000,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,2001,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,2002,1,0,0,0,0,0,0,0,0,0,0,-1
Virginia,VA,2003,,0,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2004,,0,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2005,,0,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2006,,1,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2007,,1,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2008,,1,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2009,,1,0,0,0,0,0,0,0,0,0,0
Virginia,VA,2010,,1,0,0,0,0,1,0,0,0,0,1
Virginia,VA,2011,,1,0,0,0,0,1,0,0,0,0,1
Virginia,VA,2012,,1,0,0,0,0,1,1,0,0,0,1
Virginia,VA,2013,,1,0,0,0,0,1,1,0,0,0,1
Virginia,VA,2014,,1,1,0,0,0,1,1,0,0,0,2
Virginia,VA,2015,,0,1,0,0,0,1,1,0,0,0,2
Virginia,VA,2016,,0,1,0,0,0,1,1,0,0,0,2
Virginia,VA,2017,,0,1,0,0,0,1,1,0,0,0,2
Virginia,VA,2018,,0,1,0,0,0,1,1,0,0,0,2
Virginia,VA,2019,,0,1,0,0,0,1,1,0,0,0,2
Virginia,VA,2020,,0,1,0,1,1,1,1,1,1,0,2
Washington,WA,1991,,0,0,0,0,0,0,0,0,0,0,0
Washington,WA,1992,,0,0,0,0,0,0,0,0,0,0,0
Washington,WA,1993,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,1994,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,1995,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,1996,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,1997,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,1998,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,1999,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2000,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2001,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2002,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2003,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2004,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2005,,0,0,0,0,1,0,0,0,0,0,0
Washington,WA,2006,,0,0,0,1,1,0,0,0,1,0,0
Washington,WA,2007,,0,0,0,1,1,0,0,0,1,0,0
Washington,WA,2008,,0,0,0,1,1,0,0,0,1,0,0
Washington,WA,2009,,0,0,0,1,1,0,0,0,1,0,0
Washington,WA,2010,,0,0,0,1,1,0,0,0,1,0,0
Washington,WA,2011,,0,0,0,1,1,0,0,0,1,0,0
Washington,WA,2012,,0,1,0,1,1,0,0,0,1,0,1
Washington,WA,2013,,0,1,0,1,1,1,0,0,1,0,2
Washington,WA,2014,,0,1,0,1,1,1,0,0,1,0,2
Washington,WA,2015,,0,1,0,1,1,1,0,0,1,0,2
Washington,WA,2016,,0,1,0,1,1,1,0,0,1,0,2
Washington,WA,2017,,0,1,0,1,1,1,0,0,1,0,2
Washington,WA,2018,,0,1,0,1,1,1,0,1,1,0,2
Washington,WA,2019,,0,1,0,1,1,1,0,1,1,0,2
Washington,WA,2020,,0,1,0,1,1,1,0,1,1,0,2
West Virginia,WV,1991,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1992,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1993,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1994,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1995,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1996,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1997,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1998,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,1999,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2000,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2001,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2002,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2003,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2004,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2005,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2006,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2007,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2008,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2009,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2010,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2011,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2012,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2013,,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,2014,,0,1,0,0,0,0,0,0,0,0,1
West Virginia,WV,2015,,0,1,0,0,0,0,0,0,0,0,1
West Virginia,WV,2016,,0,1,0,0,0,0,0,0,0,0,1
West Virginia,WV,2017,,0,1,0,0,0,1,0,0,0,0,2
West Virginia,WV,2018,,0,1,0,0,0,1,0,0,0,0,2
West Virginia,WV,2019,,0,1,0,0,0,1,0,0,0,0,2
West Virginia,WV,2020,,0,1,0,1,0,1,0,0,0,0,2
Wisconsin,WI,1991,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1992,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1993,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1994,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1995,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1996,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1997,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1998,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,1999,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,2000,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,2001,,0,0,0,1,0,0,0,0,1,0,0
Wisconsin,WI,2002,,0,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2003,,0,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2004,,0,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2005,,0,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2006,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2007,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2008,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2009,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2010,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2011,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2012,,1,0,0,1,1,0,0,0,1,0,0
Wisconsin,WI,2013,,1,0,0,1,1,0,0,0,1,0,0
